,bedrooms,beds,accommodates,amenities_count,instant_bookable,minimum_nights,number_of_reviews,bathrooms,monthly_revenue,room_type_Entire_home_apt,room_type_Hotel_room,room_type_Private_room,room_type_Shared_room
5716,1.0,2.0,4,54,1,30,2,1.0,1,1,0,0,0
5717,2.0,2.0,4,42,0,1,80,1.0,1,1,0,0,0
5719,1.0,3.0,4,34,0,60,3,1.0,0,1,0,0,0
5720,0.0,2.0,2,32,1,2,217,1.0,0,0,0,1,0
5721,0.0,2.0,3,40,0,1,35,2.0,0,0,0,1,0
5722,3.0,4.0,6,25,1,3,25,2.0,1,1,0,0,0
5723,1.0,1.0,2,33,0,2,72,1.0,0,1,0,0,0
5725,2.0,2.0,3,15,1,5,0,1.0,1,1,0,0,0
5727,0.0,2.0,2,26,1,2,111,1.0,0,1,0,0,0
5728,3.0,4.0,5,52,0,1,64,3.0,1,1,0,0,0
5729,2.0,2.0,4,24,0,30,8,2.0,0,1,0,0,0
5730,0.0,1.0,2,16,0,30,22,1.0,0,0,0,1,0
5731,2.0,2.0,6,48,0,30,18,1.0,0,1,0,0,0
5732,0.0,1.0,2,45,0,30,1,1.0,0,0,0,1,0
5733,1.0,3.0,4,62,0,5,74,1.0,1,1,0,0,0
5734,0.0,1.0,1,25,0,3,12,1.0,0,0,0,1,0
5735,2.0,2.0,3,35,1,30,1,1.0,1,1,0,0,0
5736,0.0,1.0,1,25,0,7,12,2.0,0,0,0,1,0
5737,2.0,2.0,4,45,0,30,14,1.0,1,1,0,0,0
5738,1.0,1.0,2,54,0,30,270,1.0,0,1,0,0,0
5739,4.0,5.0,8,40,0,2,197,3.0,1,1,0,0,0
5741,3.0,3.0,8,64,0,2,5,3.0,1,1,0,0,0
5742,1.0,1.0,2,33,0,30,154,1.0,0,1,0,0,0
5744,1.0,1.0,2,39,0,2,24,1.0,1,1,0,0,0
5745,2.0,2.0,4,32,0,31,3,2.0,0,1,0,0,0
5746,0.0,2.0,5,25,1,1,156,1.0,0,0,0,1,0
5749,1.0,1.0,1,30,0,2,49,11.0,0,0,0,1,0
5750,0.0,1.0,2,51,0,1,72,2.0,0,0,0,1,0
5751,2.0,3.0,6,46,1,2,78,1.0,1,1,0,0,0
5752,1.0,1.0,3,31,1,2,26,1.0,0,1,0,0,0
5754,1.0,2.0,3,37,1,1,266,1.0,0,1,0,0,0
5757,0.0,1.0,3,23,0,3,1,1.0,0,0,0,1,0
5758,0.0,2.0,2,38,0,3,79,1.0,0,0,0,1,0
5761,1.0,1.0,2,50,0,2,136,1.0,1,1,0,0,0
5763,0.0,2.0,3,45,0,1,72,1.0,0,0,0,1,0
5764,2.0,2.0,4,36,1,2,1,2.0,0,1,0,0,0
5765,1.0,1.0,2,32,0,31,2,1.0,1,1,0,0,0
5766,1.0,2.0,5,50,1,1,1,1.0,0,1,0,0,0
5768,3.0,3.0,6,52,0,30,0,2.0,0,1,0,0,0
5770,1.0,2.0,4,51,1,6,38,2.0,0,1,0,0,0
5772,0.0,2.0,2,30,0,2,377,1.0,1,1,0,0,0
5773,4.0,5.0,10,20,1,3,3,4.0,0,1,0,0,0
5775,6.0,6.0,12,70,0,30,0,7.0,0,1,0,0,0
5776,1.0,1.0,3,22,0,1,75,1.0,0,1,0,0,0
5777,3.0,3.0,6,17,0,30,0,1.0,1,1,0,0,0
5779,2.0,2.0,3,55,0,30,1,1.0,1,1,0,0,0
5780,0.0,1.0,1,74,0,28,29,1.0,0,0,0,1,0
5781,1.0,1.0,2,35,0,3,222,1.0,0,1,0,0,0
5782,3.0,3.0,6,44,1,1,6,2.0,1,1,0,0,0
5783,1.0,2.0,4,105,1,1,213,1.0,0,1,0,0,0
5784,2.0,3.0,6,44,0,1,72,2.0,0,1,0,0,0
5787,1.0,1.0,2,24,0,30,2,1.0,1,1,0,0,0
5789,1.0,1.0,2,57,0,1,26,1.0,0,0,0,1,0
5790,1.0,1.0,3,31,0,30,155,1.0,0,1,0,0,0
5791,0.0,1.0,2,13,0,1,6,1.0,0,0,0,1,0
5793,1.0,1.0,2,83,0,30,2,1.0,0,1,0,0,0
5794,0.0,1.0,2,10,0,30,0,1.0,0,0,0,1,0
5795,1.0,1.0,2,43,0,4,112,1.0,0,1,0,0,0
5796,3.0,5.0,6,51,0,3,35,2.0,0,1,0,0,0
5797,4.0,5.0,8,38,0,6,27,2.0,1,1,0,0,0
5798,1.0,1.0,2,35,0,30,0,1.0,0,1,0,0,0
5799,0.0,1.0,2,64,0,2,26,1.0,1,0,0,1,0
5801,1.0,1.0,2,19,1,3,2,1.0,1,1,0,0,0
5802,1.0,1.0,4,50,0,30,47,1.0,1,1,0,0,0
5803,5.0,5.0,8,70,0,2,12,5.0,1,1,0,0,0
5804,2.0,3.0,6,36,1,2,58,2.0,0,1,0,0,0
5805,3.0,3.0,8,72,1,1,8,2.0,1,1,0,0,0
5806,2.0,1.0,4,47,0,30,26,1.0,0,1,0,0,0
5807,1.0,1.0,3,53,0,1,75,1.0,1,1,0,0,0
5808,0.0,1.0,2,26,0,1,19,1.0,1,0,0,1,0
5809,2.0,2.0,4,27,0,3,37,1.0,1,1,0,0,0
5811,2.0,2.0,5,42,0,30,112,1.0,1,1,0,0,0
5813,3.0,4.0,8,9,0,1,0,2.0,0,1,0,0,0
5814,3.0,4.0,8,41,1,2,184,3.0,1,1,0,0,0
5816,1.0,1.0,2,44,0,5,9,1.0,0,1,0,0,0
5817,2.0,3.0,5,46,1,3,0,1.0,0,1,0,0,0
5818,3.0,3.0,4,50,0,4,74,2.0,0,1,0,0,0
5819,1.0,1.0,2,14,0,31,0,1.0,0,1,0,0,0
5821,0.0,1.0,2,50,0,1,21,2.0,0,0,0,1,0
5822,2.0,3.0,6,38,0,3,45,2.0,1,1,0,0,0
5823,1.0,3.0,7,61,1,7,3,1.0,0,1,0,0,0
5825,1.0,1.0,2,47,0,3,294,1.0,1,1,0,0,0
5826,6.0,10.0,10,12,1,1,0,6.0,1,1,0,0,0
5828,2.0,2.0,4,55,0,2,0,2.0,1,1,0,0,0
5829,0.0,1.0,2,22,1,60,0,1.0,0,0,0,1,0
5831,2.0,4.0,7,54,1,1,6,1.0,0,1,0,0,0
5832,0.0,1.0,2,30,0,31,1,1.0,1,1,0,0,0
5833,2.0,3.0,4,56,0,31,12,2.0,1,1,0,0,0
5835,5.0,6.0,14,42,0,3,6,3.0,1,1,0,0,0
5836,3.0,3.0,8,104,1,2,9,2.0,1,1,0,0,0
5837,0.0,1.0,2,14,0,1,1,1.0,0,0,0,1,0
5840,2.0,2.0,4,36,0,2,46,1.0,1,1,0,0,0
5841,1.0,3.0,5,24,0,30,71,1.0,0,1,0,0,0
5842,3.0,2.0,6,31,1,3,0,2.0,1,1,0,0,0
5843,0.0,1.0,1,10,0,30,0,1.0,0,0,0,1,0
5845,2.0,2.0,6,68,1,2,188,1.0,1,1,0,0,0
5846,3.0,3.0,5,48,0,30,2,1.0,1,1,0,0,0
5848,0.0,1.0,1,39,0,30,157,1.0,0,0,0,1,0
5850,6.0,7.0,14,58,1,31,1,5.0,1,1,0,0,0
5851,2.0,3.0,5,54,0,2,4,1.0,0,1,0,0,0
5853,1.0,1.0,2,40,0,30,5,1.0,0,1,0,0,0
5855,4.0,4.0,10,53,1,1,48,2.0,0,1,0,0,0
5856,1.0,1.0,4,42,0,30,30,1.0,0,1,0,0,0
5857,0.0,1.0,2,23,0,1,243,1.0,0,1,0,0,0
5858,3.0,3.0,6,51,1,2,17,2.0,0,1,0,0,0
5859,0.0,1.0,2,8,0,31,0,1.0,0,0,0,1,0
5860,0.0,1.0,1,39,0,30,1,1.0,0,0,0,0,1
5863,1.0,1.0,2,41,1,2,14,1.0,0,1,0,0,0
5864,0.0,4.0,2,50,0,30,1,1.0,0,0,0,1,0
5865,3.0,3.0,7,45,0,2,14,2.0,0,1,0,0,0
5867,2.0,3.0,5,35,0,2,50,1.0,0,1,0,0,0
5870,1.0,1.0,3,37,1,30,20,1.0,1,1,0,0,0
5871,0.0,1.0,1,29,0,31,0,1.0,0,0,0,1,0
5873,0.0,1.0,1,45,0,2,7,1.0,0,0,0,1,0
5874,3.0,3.0,6,59,0,1,15,2.0,1,1,0,0,0
5875,2.0,3.0,6,36,0,2,73,2.0,1,1,0,0,0
5876,2.0,3.0,7,47,0,3,1,2.0,0,1,0,0,0
5879,2.0,3.0,6,35,1,2,50,2.0,0,1,0,0,0
5880,0.0,1.0,2,46,0,31,108,1.0,0,1,0,0,0
5881,0.0,2.0,2,63,0,1,11,1.0,0,0,0,1,0
5882,0.0,1.0,1,35,0,30,0,1.0,0,0,0,1,0
5884,1.0,1.0,2,36,0,31,2,1.0,0,1,0,0,0
5886,4.0,6.0,8,34,1,30,28,2.0,1,1,0,0,0
5887,1.0,1.0,2,43,0,2,104,1.0,1,1,0,0,0
5888,1.0,2.0,2,44,0,30,143,1.0,0,1,0,0,0
5889,0.0,1.0,2,43,0,1,55,1.0,0,0,0,1,0
5891,0.0,1.0,2,59,0,3,306,1.0,1,1,0,0,0
5892,0.0,1.0,2,48,0,1,30,1.0,1,1,0,0,0
5893,0.0,1.0,2,46,1,3,20,1.0,0,0,0,1,0
5894,1.0,1.0,2,42,0,2,98,1.0,0,1,0,0,0
5895,0.0,1.0,2,24,0,30,1,1.0,0,0,0,1,0
5896,0.0,2.0,3,8,1,1,2,1.0,0,0,0,1,0
5898,5.0,5.0,10,48,0,3,36,4.0,0,1,0,0,0
5899,0.0,1.0,2,18,1,30,0,1.0,1,1,0,0,0
5900,2.0,2.0,4,8,0,30,0,1.0,1,1,0,0,0
5901,2.0,2.0,4,16,0,2,0,2.0,0,1,0,0,0
5902,4.0,4.0,8,87,0,7,18,2.0,1,1,0,0,0
5903,2.0,2.0,4,46,0,2,15,1.0,0,1,0,0,0
5904,1.0,1.0,2,42,0,3,17,1.0,0,0,0,1,0
5905,1.0,1.0,2,44,0,30,198,1.0,0,1,0,0,0
5907,1.0,1.0,2,31,0,1,13,1.0,1,1,0,0,0
5908,0.0,1.0,1,33,0,30,0,1.0,0,0,0,1,0
5909,0.0,1.0,1,49,0,28,16,1.0,0,0,0,1,0
5910,3.0,3.0,6,42,0,5,112,2.0,0,1,0,0,0
5911,1.0,2.0,2,59,0,2,173,1.0,1,1,0,0,0
5913,1.0,2.0,4,44,0,3,52,1.0,0,1,0,0,0
5914,1.0,2.0,3,61,0,2,165,1.0,1,1,0,0,0
5915,2.0,2.0,4,58,0,1,50,2.0,1,1,0,0,0
5916,1.0,2.0,4,43,0,45,3,1.0,0,1,0,0,0
5917,1.0,1.0,2,20,1,30,0,1.0,1,1,0,0,0
5919,2.0,2.0,6,39,0,4,51,2.0,1,1,0,0,0
5921,2.0,2.0,4,30,0,31,0,2.0,0,1,0,0,0
5922,3.0,4.0,8,54,1,5,128,2.0,1,1,0,0,0
5923,2.0,2.0,4,26,1,30,3,1.0,0,1,0,0,0
5924,0.0,1.0,2,21,0,30,74,1.0,0,1,0,0,0
5925,0.0,1.0,1,12,1,31,0,1.0,0,0,0,1,0
5926,2.0,2.0,4,41,0,30,17,1.0,0,1,0,0,0
5927,1.0,1.0,2,51,0,3,37,1.0,0,1,0,0,0
5929,2.0,2.0,4,50,0,30,10,1.0,1,1,0,0,0
5930,3.0,3.0,6,63,0,2,8,2.0,0,1,0,0,0
5931,1.0,4.0,6,30,1,1,7,1.0,0,1,0,0,0
5932,2.0,3.0,4,42,0,30,8,2.0,0,1,0,0,0
5934,5.0,5.0,10,17,0,4,0,7.0,0,1,0,0,0
5935,4.0,8.0,14,42,0,2,8,4.0,1,1,0,0,0
5936,1.0,1.0,2,10,0,60,1,1.0,0,1,0,0,0
5937,1.0,2.0,3,29,1,1,0,1.0,0,1,0,0,0
5938,0.0,2.0,2,29,0,2,54,1.0,0,0,0,1,0
5939,0.0,1.0,2,43,1,1,0,1.0,0,0,0,1,0
5940,0.0,2.0,1,36,0,30,106,1.0,0,1,0,0,0
5942,2.0,2.0,4,29,0,31,0,2.0,1,1,0,0,0
5943,0.0,1.0,2,50,0,1,3,2.0,0,0,0,1,0
5946,1.0,1.0,2,44,0,30,4,1.0,0,1,0,0,0
5947,3.0,4.0,7,52,0,3,13,2.0,1,1,0,0,0
5948,1.0,1.0,2,33,0,31,0,1.0,1,1,0,0,0
5949,2.0,3.0,4,48,0,2,6,1.0,1,1,0,0,0
5950,2.0,5.0,6,38,1,2,13,2.0,1,1,0,0,0
5951,3.0,4.0,7,49,0,1,48,2.0,1,1,0,0,0
5952,1.0,1.0,3,7,1,1,0,1.0,0,0,0,1,0
5953,2.0,3.0,5,40,0,1,306,1.0,0,1,0,0,0
5954,0.0,1.0,1,17,0,30,0,1.0,0,0,0,1,0
5955,2.0,2.0,5,51,0,2,31,3.0,0,1,0,0,0
5956,1.0,1.0,2,54,0,9,111,1.0,1,1,0,0,0
5957,2.0,3.0,5,54,0,1,63,2.0,1,1,0,0,0
5958,3.0,3.0,6,11,0,30,1,2.0,1,1,0,0,0
5959,2.0,4.0,4,80,0,2,130,1.0,0,1,0,0,0
5961,1.0,1.0,3,46,0,31,5,1.0,1,1,0,0,0
5963,0.0,1.0,4,16,0,62,0,1.0,0,0,0,1,0
5965,1.0,1.0,1,28,0,30,1,1.0,0,0,0,1,0
5966,2.0,2.0,2,59,1,1,113,1.0,1,1,0,0,0
5967,1.0,2.0,2,43,0,4,46,1.0,0,1,0,0,0
5968,1.0,1.0,2,55,1,3,188,1.0,1,1,0,0,0
5969,1.0,1.0,3,49,1,1,239,1.0,0,1,0,0,0
5970,2.0,3.0,6,38,1,1,10,2.0,1,1,0,0,0
5971,2.0,3.0,6,44,0,2,74,2.0,0,1,0,0,0
5972,0.0,2.0,3,43,0,2,140,1.0,0,1,0,0,0
5973,2.0,2.0,4,32,0,31,1,2.0,1,1,0,0,0
5974,2.0,2.0,4,34,1,5,35,1.0,1,1,0,0,0
5975,4.0,4.0,8,71,1,1,22,3.0,1,1,0,0,0
5976,0.0,1.0,2,31,0,28,36,1.0,1,1,0,0,0
5977,1.0,1.0,2,10,0,2,2,1.0,0,1,0,0,0
5978,2.0,2.0,3,38,0,30,23,2.0,1,1,0,0,0
5979,0.0,2.0,4,17,0,1,6,1.0,0,0,0,1,0
5980,0.0,1.0,2,37,0,30,15,1.0,0,0,0,1,0
5981,0.0,1.0,2,47,0,2,161,1.0,0,1,0,0,0
5983,1.0,1.0,2,42,1,2,0,1.0,0,1,0,0,0
5985,1.0,4.0,6,51,0,3,162,1.0,0,1,0,0,0
5986,3.0,4.0,8,50,1,2,6,1.0,0,1,0,0,0
5987,1.0,2.0,3,34,1,1,4,1.0,0,1,0,0,0
5989,2.0,2.0,4,12,0,30,0,2.0,1,1,0,0,0
5990,2.0,4.0,6,41,1,3,5,1.0,0,1,0,0,0
5991,1.0,2.0,4,25,1,30,0,1.0,0,1,0,0,0
5994,0.0,2.0,4,57,0,31,100,1.0,0,1,0,0,0
5996,5.0,5.0,6,63,0,30,4,4.0,1,1,0,0,0
5998,2.0,3.0,6,35,1,29,0,2.0,1,1,0,0,0
5999,0.0,1.0,2,49,0,1,91,1.0,0,0,0,1,0
6002,0.0,1.0,2,19,0,3,39,1.0,0,0,0,1,0
6003,3.0,9.0,12,54,1,1,0,3.0,0,1,0,0,0
6004,0.0,1.0,2,31,0,5,213,1.0,0,0,0,1,0
6005,0.0,1.0,2,43,1,1,2,1.0,0,0,0,1,0
6006,1.0,1.0,2,8,0,3,0,1.0,0,1,0,0,0
6007,0.0,1.0,2,48,0,2,62,1.0,1,0,0,1,0
6008,1.0,1.0,2,35,0,2,578,1.0,0,0,0,1,0
6009,1.0,3.0,6,45,0,2,96,1.0,0,1,0,0,0
6011,0.0,1.0,2,32,0,1,450,1.0,0,0,0,1,0
6013,1.0,1.0,2,55,1,7,93,1.0,0,1,0,0,0
6015,2.0,2.0,4,54,0,30,4,1.0,1,1,0,0,0
6016,0.0,1.0,2,73,0,3,172,1.0,0,0,0,1,0
6018,2.0,2.0,4,23,1,30,4,2.0,0,1,0,0,0
6019,1.0,2.0,3,23,0,1,2,1.0,0,1,0,0,0
6020,1.0,2.0,4,35,1,2,42,1.0,1,1,0,0,0
6021,3.0,4.0,7,35,0,30,3,3.0,0,1,0,0,0
6022,3.0,5.0,6,52,0,3,31,2.0,0,1,0,0,0
6023,1.0,1.0,3,51,0,30,4,1.0,0,1,0,0,0
6024,4.0,7.0,10,70,1,2,19,4.0,0,1,0,0,0
6025,2.0,4.0,6,21,1,2,92,1.0,1,1,0,0,0
6026,1.0,1.0,2,49,0,1,221,1.0,1,1,0,0,0
6028,1.0,1.0,2,32,1,30,7,1.0,0,1,0,0,0
6029,0.0,1.0,2,24,0,3,182,1.0,1,0,0,1,0
6030,1.0,1.0,2,48,0,31,17,1.0,1,1,0,0,0
6031,2.0,2.0,4,36,0,30,3,1.0,0,1,0,0,0
6032,0.0,1.0,1,55,0,31,131,2.0,0,0,0,1,0
6033,1.0,1.0,2,31,0,31,0,1.0,1,1,0,0,0
6034,1.0,2.0,4,27,1,30,0,0.0,0,1,0,0,0
6036,4.0,5.0,8,23,0,1,95,2.0,0,1,0,0,0
6037,0.0,1.0,2,15,0,30,1,3.0,0,0,0,1,0
6038,1.0,1.0,2,45,0,2,19,1.0,0,1,0,0,0
6039,0.0,1.0,1,26,0,120,6,2.0,0,0,0,1,0
6040,1.0,2.0,3,38,0,30,0,1.0,0,1,0,0,0
6041,2.0,2.0,4,40,0,1,19,1.0,1,1,0,0,0
6042,2.0,2.0,4,33,0,31,0,2.0,1,1,0,0,0
6044,1.0,1.0,2,42,0,30,16,1.0,0,1,0,0,0
6046,0.0,1.0,5,35,0,30,9,1.0,0,0,0,1,0
6048,3.0,3.0,6,27,1,1,33,2.0,0,1,0,0,0
6049,2.0,3.0,5,54,0,1,69,1.0,1,1,0,0,0
6050,2.0,2.0,4,32,0,31,0,2.0,1,1,0,0,0
6051,1.0,1.0,2,36,1,3,7,1.0,0,1,0,0,0
6052,2.0,4.0,4,31,0,1,87,1.0,0,1,0,0,0
6053,0.0,1.0,1,20,0,30,74,1.0,0,0,0,1,0
6054,0.0,1.0,2,34,0,28,70,1.0,1,1,0,0,0
6055,0.0,1.0,2,17,1,30,33,1.0,0,0,0,1,0
6056,1.0,1.0,2,52,0,30,30,1.0,0,1,0,0,0
6058,4.0,5.0,10,34,0,1,0,2.0,1,1,0,0,0
6060,1.0,2.0,2,64,0,2,93,1.0,1,1,0,0,0
6063,0.0,1.0,1,57,0,30,1,1.0,0,0,0,1,0
6064,1.0,2.0,4,55,0,2,47,1.0,0,1,0,0,0
6065,0.0,2.0,2,8,1,3,0,1.0,0,0,0,1,0
6066,1.0,1.0,2,34,0,30,102,1.0,1,1,0,0,0
6067,2.0,4.0,6,53,1,1,7,1.0,1,1,0,0,0
6068,2.0,2.0,4,65,0,3,0,2.0,0,1,0,0,0
6069,2.0,2.0,4,45,0,2,1,2.0,1,1,0,0,0
6070,3.0,3.0,7,64,1,1,58,2.0,1,1,0,0,0
6073,0.0,1.0,1,21,1,1,157,1.0,0,0,0,1,0
6074,1.0,1.0,2,33,0,30,1,1.0,0,1,0,0,0
6075,1.0,2.0,4,46,0,30,1,1.0,0,1,0,0,0
6076,0.0,1.0,2,38,1,1,10,3.0,0,0,0,1,0
6077,4.0,5.0,8,38,1,2,26,3.0,1,1,0,0,0
6078,1.0,2.0,4,62,0,31,84,1.0,0,1,0,0,0
6079,3.0,3.0,8,53,0,2,9,2.0,1,1,0,0,0
6081,2.0,3.0,4,50,0,1,434,1.0,1,1,0,0,0
6082,0.0,1.0,2,44,0,4,36,1.0,1,1,0,0,0
6084,1.0,1.0,2,22,0,1,91,1.0,0,1,0,0,0
6085,0.0,1.0,2,20,0,30,3,1.0,0,0,0,1,0
6086,2.0,2.0,4,21,0,30,5,1.0,1,1,0,0,0
6087,1.0,3.0,4,37,1,1,2,1.0,0,1,0,0,0
6089,2.0,3.0,5,43,0,2,92,2.0,1,1,0,0,0
6090,4.0,3.0,7,43,1,2,13,3.0,0,1,0,0,0
6092,1.0,1.0,1,33,0,30,7,1.0,0,1,0,0,0
6093,0.0,1.0,2,48,0,30,68,1.0,1,1,0,0,0
6094,3.0,7.0,10,52,0,2,2,2.0,0,1,0,0,0
6096,2.0,2.0,6,41,0,30,160,1.0,0,1,0,0,0
6098,3.0,3.0,6,20,0,1,23,1.0,0,1,0,0,0
6100,1.0,2.0,4,29,1,1,4,1.0,0,1,0,0,0
6103,3.0,3.0,7,63,0,2,32,3.0,1,1,0,0,0
6104,1.0,1.0,2,28,0,2,478,1.0,0,0,0,1,0
6105,2.0,3.0,6,49,0,1,40,2.0,1,1,0,0,0
6106,3.0,4.0,9,39,0,30,5,2.0,0,1,0,0,0
6107,1.0,2.0,3,51,0,2,343,1.0,1,1,0,0,0
6108,0.0,1.0,2,7,0,1,2,1.0,0,0,0,1,0
6109,2.0,2.0,4,63,1,30,38,2.0,0,1,0,0,0
6112,1.0,1.0,2,46,0,2,157,1.0,1,1,0,0,0
6113,3.0,2.0,6,47,0,2,17,2.0,0,1,0,0,0
6114,3.0,3.0,6,51,0,30,243,2.0,0,1,0,0,0
6115,4.0,4.0,8,31,0,30,2,3.0,0,1,0,0,0
6116,2.0,2.0,4,50,0,1,148,2.0,1,1,0,0,0
6117,2.0,5.0,6,37,0,1,3,1.0,0,1,0,0,0
6119,2.0,2.0,4,39,0,3,10,1.0,0,1,0,0,0
6122,3.0,5.0,8,42,0,3,172,2.0,0,1,0,0,0
6123,2.0,2.0,5,56,0,1,2,1.0,0,0,0,1,0
6124,1.0,1.0,3,38,0,30,2,1.0,0,1,0,0,0
6125,0.0,1.0,1,17,0,30,0,1.0,1,0,0,1,0
6126,3.0,4.0,8,57,0,30,7,2.0,1,1,0,0,0
6127,1.0,1.0,2,38,1,3,2,1.0,0,1,0,0,0
6128,0.0,2.0,3,24,0,2,2,2.0,0,0,0,1,0
6130,1.0,1.0,2,42,0,7,0,1.0,1,1,0,0,0
6131,1.0,1.0,2,43,0,2,370,1.0,0,1,0,0,0
6132,0.0,1.0,2,37,0,30,17,1.0,0,0,0,1,0
6133,2.0,2.0,5,49,0,30,0,2.0,0,1,0,0,0
6134,1.0,1.0,3,46,0,30,0,1.0,0,1,0,0,0
6135,3.0,4.0,8,59,1,14,92,2.0,0,1,0,0,0
6138,0.0,0.0,2,37,0,2,157,1.0,0,1,0,0,0
6141,1.0,4.0,5,36,0,2,131,1.0,0,1,0,0,0
6143,5.0,5.0,8,18,0,30,5,4.0,1,1,0,0,0
6145,0.0,1.0,3,55,0,3,226,1.0,1,1,0,0,0
6147,2.0,2.0,4,34,0,1,215,1.0,0,1,0,0,0
6148,0.0,1.0,1,33,0,30,2,1.0,0,0,0,1,0
6149,2.0,2.0,4,33,0,31,0,2.0,1,1,0,0,0
6150,1.0,1.0,3,22,1,1,300,1.0,1,1,0,0,0
6151,2.0,1.0,4,26,0,30,0,1.0,0,1,0,0,0
6152,0.0,2.0,4,58,0,7,5,1.0,1,0,0,1,0
6153,0.0,2.0,2,40,1,3,48,1.0,0,0,0,1,0
6154,2.0,2.0,4,30,0,30,1,1.0,1,1,0,0,0
6155,4.0,5.0,10,59,0,2,6,2.0,1,1,0,0,0
6156,4.0,7.0,10,42,0,5,20,2.0,1,1,0,0,0
6157,1.0,2.0,4,29,0,2,178,1.0,0,1,0,0,0
6158,0.0,1.0,2,40,1,1,71,1.0,0,0,0,1,0
6159,3.0,7.0,13,52,0,1,6,3.0,0,1,0,0,0
6163,1.0,1.0,2,18,0,1,24,1.0,0,1,0,0,0
6164,1.0,1.0,2,25,1,1,0,1.0,1,0,0,1,0
6166,1.0,1.0,3,47,0,4,1,1.0,0,1,0,0,0
6168,0.0,1.0,1,75,0,28,49,1.0,0,0,0,1,0
6169,2.0,3.0,4,48,0,31,8,2.0,0,1,0,0,0
6170,5.0,5.0,8,15,1,30,0,3.0,0,1,0,0,0
6171,1.0,2.0,3,32,0,2,110,1.0,1,1,0,0,0
6172,0.0,1.0,2,70,0,29,5,1.0,0,1,0,0,0
6173,2.0,2.0,4,47,0,30,0,1.0,0,1,0,0,0
6174,0.0,1.0,2,29,0,1,398,1.0,0,0,0,1,0
6175,2.0,2.0,5,53,1,2,2,1.0,0,1,0,0,0
6176,0.0,1.0,1,22,0,30,21,1.0,0,0,0,1,0
6178,3.0,4.0,8,66,0,30,43,2.0,1,1,0,0,0
6180,2.0,2.0,4,30,0,3,170,1.0,0,1,0,0,0
6181,4.0,5.0,11,44,0,2,30,2.0,1,1,0,0,0
6182,1.0,3.0,5,38,1,5,60,1.0,1,1,0,0,0
6183,1.0,4.0,8,50,0,3,194,1.0,0,1,0,0,0
6184,1.0,1.0,2,50,0,3,42,1.0,1,1,0,0,0
6185,0.0,1.0,2,32,0,3,177,1.0,0,0,0,1,0
6186,0.0,2.0,3,51,0,1,4,1.0,0,0,0,1,0
6187,3.0,5.0,9,45,1,2,21,2.0,1,1,0,0,0
6188,0.0,1.0,2,44,0,30,57,1.0,0,0,0,1,0
6189,3.0,4.0,6,32,1,30,0,2.0,0,1,0,0,0
6194,1.0,1.0,2,38,0,2,282,1.0,0,1,0,0,0
6195,0.0,1.0,2,48,0,1,735,1.0,1,0,0,1,0
6196,0.0,2.0,3,28,0,1,8,1.0,0,0,0,1,0
6197,3.0,5.0,10,66,0,1,60,2.0,1,1,0,0,0
6198,0.0,1.0,2,23,1,15,16,1.0,0,1,0,0,0
6200,1.0,2.0,4,25,1,1,0,1.0,1,0,0,1,0
6201,0.0,1.0,1,33,0,2,7,1.0,0,0,0,1,0
6203,0.0,1.0,2,41,0,2,21,1.0,0,0,0,1,0
6205,3.0,4.0,6,32,0,14,0,4.0,1,1,0,0,0
6206,0.0,1.0,2,27,0,30,71,1.0,0,0,0,1,0
6210,0.0,1.0,3,51,0,1,0,1.0,0,0,0,1,0
6211,1.0,2.0,4,34,0,31,161,1.0,1,1,0,0,0
6212,2.0,3.0,4,50,0,31,8,1.0,1,1,0,0,0
6213,0.0,1.0,2,45,0,30,0,1.0,0,0,0,1,0
6214,1.0,1.0,2,33,0,31,1,1.0,1,1,0,0,0
6215,1.0,1.0,2,23,0,2,260,1.0,0,0,0,1,0
6216,0.0,1.0,2,44,1,2,6,1.0,0,1,0,0,0
6217,1.0,2.0,4,33,0,1,509,1.0,0,1,0,0,0
6218,1.0,1.0,4,47,0,1,32,1.0,0,1,0,0,0
6220,1.0,1.0,3,21,0,30,0,1.0,0,1,0,0,0
6221,0.0,1.0,2,37,1,3,40,1.0,0,0,0,1,0
6222,1.0,2.0,4,32,0,29,22,1.0,0,1,0,0,0
6223,1.0,1.0,2,38,0,31,5,1.0,0,1,0,0,0
6224,1.0,1.0,2,33,0,31,0,1.0,1,1,0,0,0
6225,2.0,2.0,4,87,0,30,0,2.0,0,1,0,0,0
6226,4.0,4.0,8,62,1,2,0,4.0,0,1,0,0,0
6227,1.0,1.0,2,40,0,2,254,1.0,0,1,0,0,0
6228,2.0,2.0,4,33,0,31,0,1.0,1,1,0,0,0
6229,0.0,1.0,1,31,0,30,4,1.0,0,0,0,1,0
6230,1.0,1.0,2,69,0,30,4,1.0,1,1,0,0,0
6232,4.0,6.0,10,59,1,2,31,2.0,0,1,0,0,0
6234,2.0,2.0,4,32,0,31,4,2.0,1,1,0,0,0
6235,1.0,1.0,2,32,1,30,0,1.0,1,1,0,0,0
6236,1.0,1.0,2,56,0,2,57,1.0,0,1,0,0,0
6237,0.0,2.0,3,23,1,30,131,1.0,0,1,0,0,0
6238,2.0,2.0,4,39,0,30,1,2.0,1,1,0,0,0
6241,0.0,2.0,2,42,1,30,69,1.0,1,1,0,0,0
6243,2.0,2.0,4,32,0,31,2,2.0,1,1,0,0,0
